p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:15:09,0.010396
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:15:10,0.009947
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:15:10,0.009470
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:15:11,0.002278
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:15:12,0.022156
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:15:12,0.012723
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:15:13,0.012261
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:15:13,0.003785
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:15:14,0.015218
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:15:14,0.008109
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:30:10,0.004250
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:30:10,0.008348
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:30:11,0.001794
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:30:11,0.000829
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:30:12,0.002157
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:30:12,0.003487
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:30:13,0.004037
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:30:14,0.000999
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:30:14,0.000923
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:30:15,0.000808
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:45:10,0.009941
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:45:10,0.001477
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:45:11,0.004440
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:45:11,0.004634
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:45:12,0.002755
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:45:12,0.005403
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:45:13,0.007333
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:45:13,0.003851
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:45:14,0.010659
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 19:45:14,0.002757
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:00:10,0.026415
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:00:11,0.001832
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:00:11,0.001656
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:00:12,0.003472
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:00:12,0.002667
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:00:13,0.004780
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:00:13,0.001105
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:00:14,0.000935
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:00:14,0.002750
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:00:15,0.001118
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:15:11,0.003980
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:15:11,0.002334
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:15:12,0.001983
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:15:12,0.000887
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:15:13,0.001083
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:15:13,0.001454
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:15:14,0.001510
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:15:14,0.007128
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:15:15,0.008060
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:15:15,0.001295
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:30:11,0.005983
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:30:11,0.006195
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:30:12,0.001713
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:30:12,0.001052
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:30:13,0.009945
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:30:13,0.004400
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:30:14,0.001466
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:30:14,0.005598
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:30:15,0.008584
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:30:15,0.007430
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:45:10,0.011571
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:45:10,0.002460
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:45:11,0.007168
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:45:11,0.003631
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:45:12,0.008012
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:45:13,0.001197
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:45:13,0.000909
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:45:14,0.019850
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:45:14,0.003630
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 20:45:15,0.006351
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 21:00:14,0.004436
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 21:00:15,0.005928
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 21:00:15,0.005235
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 21:00:16,0.007134
p.3b77nodwrvgqfo5vlihh3qibne.db.postgresbridge.com:5432,2024-10-09 21:00:16,0.002061
